id,product_id,size,variant_price,description
278,32,Age 11-13,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Grey
279,32,Teen,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Grey
281,33,Age 2-3,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Black
282,33,AGE 3-5,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Black
283,33,Age 5-7,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Black
284,33,Age 7-9,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Black
285,33,Age 9-11,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Black
286,33,Age 11-13,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Black
287,33,Teen,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Black
288,33,Ladies,9.0,Pex Sunset Twin Pack Cotton Rich Tights-Black
290,34,Shoe Childs UK 6-8H,7.0,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary"
291,34,Shoe Childs UK 9-12,7.0,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary"
292,34,Shoe Childs UK 12-3,7.0,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary"
293,34,Shoe UK 11-13,7.0,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary"
294,34,Shoe UK 4-7,7.0,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary"
295,34,Shoe UK 7-11,7.0,"Introducing the essential best-selling Pex Award 5 Pack Short Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks also come in a handy five-pair pack, one for each day of the week!
soft cotton knit
reinforced toes
five pack
adjustable fit
ankle length
Fabric & care
cotton
Click here for our symbols glossary"
297,35,"Chest 30/32""",18.75,Abbey Meads (Swindon) PE T Shirt-White/Navy
298,35,Age 3-4,14.75,Abbey Meads (Swindon) PE T Shirt-White/Navy
299,35,Age 4-5,14.75,Abbey Meads (Swindon) PE T Shirt-White/Navy
300,35,Age 5-6,14.75,Abbey Meads (Swindon) PE T Shirt-White/Navy
301,35,Age 7-8,14.75,Abbey Meads (Swindon) PE T Shirt-White/Navy
302,35,Age 9-10,14.75,Abbey Meads (Swindon) PE T Shirt-White/Navy
304,36,"Waist 18""",10.75,David Luke DL17 PE Shorts-Royal
305,36,"Waist 20""",10.75,David Luke DL17 PE Shorts-Royal
306,36,"Waist 22""",10.75,David Luke DL17 PE Shorts-Royal
307,36,"Waist 24""",10.75,David Luke DL17 PE Shorts-Royal
308,36,"Waist 26""",10.75,David Luke DL17 PE Shorts-Royal
309,36,"Waist 28""",10.75,David Luke DL17 PE Shorts-Royal
310,36,"Waist 30""",13.75,David Luke DL17 PE Shorts-Royal
311,36,"Waist 32""",13.75,David Luke DL17 PE Shorts-Royal
312,36,"Waist 34/36""",13.75,David Luke DL17 PE Shorts-Royal
313,36,"Waist 38/40""",13.75,David Luke DL17 PE Shorts-Royal
317,39,Qty 100,8.99,"The Monkhouse Stick-on Name Tapes feature black personalised lettering on pre-cut white iron-on name tapes. The labels are ideal for naming uniform and sportswear. Simply place the label on your garment and press down with your iron. If the garment cannot be ironed, the label can be sewn on. Personalise your labels with your child’s name in the box below.
pre-cut white tapes
iron-on and sew application
black personalised lettering
Click here for our symbols glossary"
318,39,Qty 25,4.99,"The Monkhouse Stick-on Name Tapes feature black personalised lettering on pre-cut white iron-on name tapes. The labels are ideal for naming uniform and sportswear. Simply place the label on your garment and press down with your iron. If the garment cannot be ironed, the label can be sewn on. Personalise your labels with your child’s name in the box below.
pre-cut white tapes
iron-on and sew application
black personalised lettering
Click here for our symbols glossary"
319,39,Qty 50,6.99,"The Monkhouse Stick-on Name Tapes feature black personalised lettering on pre-cut white iron-on name tapes. The labels are ideal for naming uniform and sportswear. Simply place the label on your garment and press down with your iron. If the garment cannot be ironed, the label can be sewn on. Personalise your labels with your child’s name in the box below.
pre-cut white tapes
iron-on and sew application
black personalised lettering
Click here for our symbols glossary"
321,40,Shoe Childs UK 6-8H,8.0,Banner Triple Pack White PE Socks-White
322,40,Shoe Childs UK 9-12,8.0,Banner Triple Pack White PE Socks-White
323,40,Shoe Childs UK 12-2,8.0,Banner Triple Pack White PE Socks-White
324,40,Shoe UK 11-13,9.0,Banner Triple Pack White PE Socks-White
326,41,Age 2-3,13.0,Abbey Park Pre School Sweatshirt-Jade
327,41,Age 3-4,13.0,Abbey Park Pre School Sweatshirt-Jade
328,41,Age 5-6,13.0,Abbey Park Pre School Sweatshirt-Jade
329,41,Age 7-8,13.0,Abbey Park Pre School Sweatshirt-Jade
330,41,Age 9-10,13.0,Abbey Park Pre School Sweatshirt-Jade
331,41,Age 11-12,13.0,Abbey Park Pre School Sweatshirt-Jade
333,42,Age 2-3,13.0,Abbey Park First & Nursery Sweatshirt-Jade
334,42,Age 7-8,13.0,Abbey Park First & Nursery Sweatshirt-Jade
335,42,Age 9-10,13.0,Abbey Park First & Nursery Sweatshirt-Jade
337,43,Age 3-4,16.25,Abbey Park 1st & Nrsry Cardigan-Jade
338,43,Age 5-6,16.25,Abbey Park 1st & Nrsry Cardigan-Jade
339,43,Age 7-8,16.25,Abbey Park 1st & Nrsry Cardigan-Jade
340,43,Age 9-10,16.25,Abbey Park 1st & Nrsry Cardigan-Jade
341,43,Age 11-12,16.25,Abbey Park 1st & Nrsry Cardigan-Jade
343,44,Age 2,9.75,Abbey Park First & Nursery Polo Shirt-White
344,44,Age 3-4,9.75,Abbey Park First & Nursery Polo Shirt-White
345,44,Age 5-6,9.75,Abbey Park First & Nursery Polo Shirt-White
346,44,Age 7-8,9.75,Abbey Park First & Nursery Polo Shirt-White
347,44,Age 9-10,9.75,Abbey Park First & Nursery Polo Shirt-White
349,45,Age 2,8.25,Abbey Park First & Nursery T Shirt-Jade
350,45,Age 3-4,8.25,Abbey Park First & Nursery T Shirt-Jade
351,45,Age 5-6,8.25,Abbey Park First & Nursery T Shirt-Jade
352,45,Age 7-8,8.25,Abbey Park First & Nursery T Shirt-Jade
353,45,Age 9-10,8.25,Abbey Park First & Nursery T Shirt-Jade
354,45,Age 11-13,8.25,Abbey Park First & Nursery T Shirt-Jade
356,46,Age 3-4,10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
357,46,Age 4-5,10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
358,46,Age 6-7,10.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
359,46,Age 8-9,12.0,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary"
