id,bespoke_id,alt_generic_id
33108,33185.0,42227.0
33117,33194.0,42227.0
33118,33195.0,42227.0
33120,33197.0,42227.0
33129,33206.0,42227.0
33132,33209.0,42187.0
33133,33210.0,42187.0
33134,33211.0,42074.0
33141,33218.0,42138.0
33142,33219.0,42227.0
33145,33222.0,42074.0
33147,33224.0,42169.0
33153,33230.0,42227.0
33157,33234.0,42151.0
33160,33237.0,42227.0
33161,33238.0,42227.0
33169,33246.0,42270.0
33173,33250.0,42187.0
33174,33251.0,42187.0
33175,33252.0,42074.0
33176,33253.0,41932.0
33178,33255.0,41993.0
33180,33257.0,42187.0
33181,33258.0,42187.0
33182,33259.0,41911.0
33183,33260.0,42138.0
33184,33261.0,42138.0
33186,33263.0,42187.0
33187,33264.0,42187.0
33189,33266.0,42198.0
33190,33267.0,42169.0
33191,33268.0,42227.0
33195,33272.0,42074.0
33201,33278.0,42169.0
33202,33279.0,42227.0
33205,33282.0,41993.0
33206,33283.0,42074.0
33209,33286.0,42227.0
33214,33291.0,42227.0
33215,33292.0,42227.0
33216,33293.0,42169.0
33223,33300.0,42169.0
33228,33305.0,42227.0
33233,33310.0,42074.0
33239,33316.0,42187.0
33240,33317.0,42187.0
33241,33318.0,42227.0
33243,33320.0,42074.0
33249,33326.0,41941.0
33252,33329.0,42187.0
33253,33330.0,42187.0
33255,33332.0,42227.0
33256,33333.0,42227.0
33264,33341.0,42227.0
33266,33343.0,42187.0
33267,33344.0,42187.0
33268,33345.0,42187.0
33272,33349.0,42138.0
33274,33351.0,42227.0
33277,33354.0,41993.0
33287,33364.0,42227.0
33289,33366.0,42227.0
33293,33370.0,42074.0
33294,33371.0,42138.0
33296,33373.0,41985.0
33298,33375.0,42227.0
33308,33385.0,42227.0
33309,33386.0,42169.0
33310,33387.0,42138.0
33311,33388.0,42187.0
33312,33389.0,42187.0
33314,33391.0,42187.0
33315,33392.0,42187.0
33316,33393.0,42227.0
33332,33409.0,42227.0
33333,33410.0,42227.0
33338,33415.0,42227.0
33339,33416.0,42227.0
33343,33420.0,41993.0
33344,33421.0,42074.0
33349,33426.0,42169.0
33350,33427.0,42227.0
33351,33428.0,42227.0
33355,33432.0,42138.0
33356,33433.0,42138.0
33357,33434.0,42074.0
33359,33436.0,42227.0
33361,33438.0,41993.0
33365,33442.0,41932.0
33367,33444.0,42138.0
33368,33445.0,42227.0
33372,33449.0,41932.0
33375,33452.0,42169.0
33381,33458.0,42227.0
33382,33459.0,42227.0
33385,33462.0,41932.0
33386,33463.0,41993.0
33391,33468.0,42227.0
33395,33472.0,42074.0
33398,33475.0,42187.0
33399,33476.0,42187.0
33400,33477.0,42187.0
33419,33496.0,42227.0
33422,33499.0,42169.0
33427,33504.0,42187.0
33428,33505.0,42187.0
33431,33508.0,42227.0
33439,33516.0,41993.0
33440,33517.0,42138.0
33442,33519.0,42227.0
33444,33521.0,42227.0
33446,33523.0,42138.0
33447,33524.0,42187.0
33448,33525.0,42187.0
33451,33528.0,42227.0
33456,33533.0,42169.0
33459,33536.0,42138.0
33460,33537.0,42227.0
33464,33541.0,42074.0
33468,33545.0,42187.0
33469,33546.0,42187.0
33472,33549.0,42227.0
33473,33550.0,42227.0
33480,33557.0,41993.0
33482,33559.0,42227.0
33483,33560.0,42187.0
33484,33561.0,42187.0
33486,33563.0,42138.0
33487,33564.0,42227.0
33491,33568.0,41993.0
33492,33569.0,42074.0
33498,33575.0,42138.0
33500,33577.0,42270.0
33501,33578.0,42227.0
33504,33581.0,41993.0
33508,33585.0,42074.0
33511,33588.0,42138.0
33513,33590.0,42227.0
33514,33591.0,42227.0
33517,33594.0,42044.0
33518,33595.0,42044.0
33519,33596.0,42187.0
33520,33597.0,42187.0
33522,33599.0,42227.0
33524,33601.0,42187.0
33525,33602.0,42187.0
33527,33604.0,42227.0
33528,33605.0,42227.0
33531,33608.0,42074.0
33533,33610.0,42198.0
33535,33612.0,42270.0
33538,33615.0,41932.0
33544,33621.0,42169.0
33545,33622.0,42227.0
33546,33623.0,42044.0
33547,33624.0,42187.0
33548,33625.0,42187.0
33551,33628.0,42138.0
33552,33629.0,42227.0
33555,33632.0,42187.0
33556,33633.0,42187.0
33557,33634.0,42227.0
33558,33635.0,42227.0
33563,33640.0,41993.0
33567,33644.0,42187.0
33568,33645.0,42187.0
33571,33648.0,42227.0
33572,33649.0,42227.0
33577,33654.0,42187.0
33578,33655.0,42187.0
33579,33656.0,42187.0
33580,33657.0,42187.0
33582,33659.0,42187.0
33583,33660.0,42187.0
33584,33661.0,42187.0
33586,33663.0,42227.0
33590,33667.0,42169.0
33593,33670.0,42074.0
33600,33677.0,42227.0
33605,33682.0,42187.0
33606,33683.0,42187.0
33608,33685.0,41941.0
33609,33686.0,42227.0
33612,33689.0,42074.0
33613,33690.0,41932.0
33615,33692.0,41993.0
33619,33696.0,42227.0
33624,33701.0,42169.0
33630,33707.0,42227.0
33634,33711.0,42138.0
33637,33714.0,41911.0
33638,33715.0,42227.0
33641,33718.0,42074.0
33642,33719.0,42138.0
33649,33726.0,42227.0
33650,33727.0,41993.0
33655,33732.0,42074.0
33660,33737.0,41985.0
33665,33742.0,42187.0
33667,33744.0,42227.0
33668,33745.0,42227.0
33670,33747.0,42074.0
33679,33756.0,41993.0
33682,33759.0,42227.0
33691,33768.0,42138.0
33700,33777.0,42169.0
33703,33780.0,42227.0
33704,33781.0,42227.0
33707,33784.0,42138.0
33708,33785.0,42187.0
33709,33786.0,42187.0
33711,33788.0,42187.0
33712,33789.0,42187.0
33714,33791.0,42227.0
33717,33794.0,42169.0
33723,33800.0,42227.0
33724,33801.0,42227.0
33728,33805.0,42074.0
33729,33806.0,41932.0
33730,33807.0,41993.0
33736,33813.0,42227.0
33744,33821.0,42138.0
33747,33824.0,42227.0
33758,33835.0,42227.0
33759,33836.0,42227.0
33765,33842.0,42169.0
33767,33844.0,42227.0
33773,33850.0,42074.0
33775,33852.0,42187.0
33776,33853.0,42187.0
33777,33854.0,42187.0
33778,33855.0,42187.0
33780,33857.0,41941.0
33783,33860.0,42074.0
33784,33861.0,41932.0
33787,33864.0,42227.0
33788,33865.0,42227.0
33789,33866.0,42233.0
33791,33868.0,41993.0
33792,33869.0,41993.0
33793,33870.0,41993.0
33794,33871.0,41993.0
33795,33872.0,42074.0
33799,33876.0,42227.0
33804,33881.0,42227.0
33806,33883.0,41932.0
33813,33890.0,42187.0
33815,33892.0,42227.0
33817,33894.0,42138.0
33820,33897.0,42227.0
33821,33898.0,42138.0
33824,33901.0,42138.0
33825,33902.0,42227.0
33827,33904.0,42138.0
33828,33905.0,42169.0
33836,33913.0,41993.0
33841,33918.0,42227.0
33845,33922.0,42187.0
33846,33923.0,42187.0
33847,33924.0,42074.0
33852,33929.0,42138.0
33855,33932.0,42227.0
33856,33933.0,42227.0
33858,33935.0,41993.0
33865,33942.0,42227.0
33872,33949.0,42227.0
33881,33958.0,42138.0
33884,33961.0,42227.0
33885,33962.0,42227.0
33889,33966.0,42138.0
33890,33967.0,42074.0
33897,33974.0,41932.0
33900,33977.0,42138.0
33901,33978.0,42169.0
33906,33983.0,42227.0
33907,33984.0,41932.0
33910,33987.0,42169.0
33912,33989.0,42227.0
33915,33992.0,42074.0
33922,33999.0,42187.0
33923,34000.0,42187.0
33924,34001.0,42187.0
33930,34007.0,42227.0
33931,34008.0,42138.0
33934,34011.0,42187.0
33935,34012.0,42187.0
33936,34013.0,42187.0
33938,34015.0,42227.0
33942,34019.0,42227.0
33943,34020.0,42187.0
33944,34021.0,42187.0
33945,34022.0,42187.0
33946,34023.0,42187.0
33947,34024.0,42187.0
33948,34025.0,42187.0
33950,34027.0,42227.0
33952,34029.0,42074.0
33958,34035.0,42227.0
33967,34044.0,42187.0
33968,34045.0,42187.0
33971,34048.0,41993.0
33972,34049.0,42138.0
33975,34052.0,42227.0
33976,34053.0,42227.0
33983,34060.0,42187.0
33984,34061.0,42187.0
33985,34062.0,42187.0
33988,34065.0,42227.0
33991,34068.0,42138.0
33996,34073.0,42198.0
33998,34075.0,42138.0
33999,34076.0,42138.0
34000,34077.0,42227.0
34002,34079.0,42187.0
34003,34080.0,42187.0
34004,34081.0,41993.0
34005,34082.0,42074.0
34007,34084.0,42227.0
34008,34085.0,42227.0
34010,34087.0,42074.0
34020,34097.0,42044.0
34021,34098.0,42117.0
34022,34099.0,42256.0
34024,34101.0,42169.0
34028,34105.0,42243.0
34029,34106.0,42138.0
34030,34107.0,42138.0
34033,34110.0,42187.0
34034,34111.0,42227.0
34035,34112.0,42187.0
34037,34114.0,42091.0
34042,34119.0,42169.0
34043,34120.0,42227.0
34050,34127.0,41932.0
34055,34132.0,42227.0
34056,34133.0,42227.0
34065,34142.0,42227.0
34068,34145.0,42187.0
34069,34146.0,42187.0
34070,34147.0,42187.0
34073,34150.0,42270.0
34077,34154.0,42227.0
34078,34155.0,42074.0
34083,34160.0,42227.0
34085,34162.0,42138.0
34092,34169.0,42227.0
34098,34175.0,41932.0
34100,34177.0,42187.0
34101,34178.0,42187.0
34102,34179.0,42187.0
34103,34180.0,42187.0
34106,34183.0,41993.0
34109,34186.0,42227.0
34112,34189.0,41993.0
34113,34190.0,42074.0
34121,34198.0,42227.0
34123,34200.0,42227.0
34126,34203.0,42269.0
34151,34228.0,42187.0
34153,34230.0,42227.0
34154,34231.0,42227.0
34155,34232.0,42138.0
34156,34233.0,42138.0
34157,34234.0,42187.0
34158,34235.0,42187.0
34161,34238.0,41985.0
34165,34242.0,42187.0
34166,34243.0,42187.0
34167,34244.0,42187.0
34175,34252.0,42227.0
34179,34256.0,41993.0
34180,34257.0,41932.0
34181,34258.0,41941.0
34183,34260.0,42227.0
34186,34263.0,41993.0
34187,34264.0,42074.0
34188,34265.0,42187.0
34189,34266.0,42187.0
34190,34267.0,42187.0
34191,34268.0,42187.0
34196,34273.0,41932.0
34197,34274.0,42169.0
34199,34276.0,42227.0
34201,34278.0,42138.0
34203,34280.0,42187.0
34204,34281.0,42187.0
34206,34283.0,42227.0
34209,34286.0,41993.0
34214,34291.0,42074.0
34219,34296.0,42227.0
34221,34298.0,41993.0
34223,34300.0,42074.0
34226,34303.0,42227.0
34229,34306.0,42227.0
34230,34307.0,42227.0
34233,34310.0,42074.0
34238,34315.0,41993.0
34241,34318.0,42227.0
34248,34325.0,42169.0
34260,34337.0,42169.0
34263,34340.0,42198.0
34266,34343.0,41985.0
34267,34344.0,42227.0
34269,34346.0,42187.0
34270,34347.0,42187.0
34271,34348.0,42169.0
34276,34353.0,42138.0
34278,34355.0,41911.0
34281,34358.0,41993.0
34282,34359.0,42074.0
34284,34361.0,42198.0
34289,34366.0,42227.0
34292,34369.0,42074.0
34294,34371.0,41993.0
34299,34376.0,42227.0
34302,34379.0,42138.0
34312,34389.0,41932.0
34314,34391.0,42227.0
34317,34394.0,41993.0
34319,34396.0,42074.0
34332,34409.0,42169.0
34333,34410.0,42187.0
34334,34411.0,42187.0
34335,34412.0,42187.0
34336,34413.0,42187.0
34340,34417.0,42227.0
34347,34424.0,41911.0
34348,34425.0,42227.0
34349,34426.0,42227.0
34350,34427.0,42227.0
34351,34428.0,42074.0
34357,34434.0,42187.0
34358,34435.0,42187.0
34359,34436.0,42227.0
34360,34437.0,42227.0
34362,34439.0,42074.0
34364,34441.0,41932.0
34367,34444.0,42227.0
34370,34447.0,42074.0
34374,34451.0,42187.0
34375,34452.0,42187.0
34376,34453.0,42187.0
34377,34454.0,42187.0
34382,34459.0,42138.0
34386,34463.0,42169.0
34387,34464.0,42074.0
34388,34465.0,42227.0
34391,34468.0,42227.0
34411,34488.0,42187.0
34412,34489.0,42187.0
34413,34490.0,42227.0
34415,34492.0,41993.0
34418,34495.0,42227.0
34420,34497.0,42187.0
34421,34498.0,42187.0
34422,34499.0,42187.0
34423,34500.0,42187.0
34427,34504.0,42227.0
34428,34505.0,42227.0
34429,34506.0,42227.0
34432,34509.0,42187.0
34433,34510.0,42187.0
34439,34516.0,42227.0
34440,34517.0,42138.0
34441,34518.0,42169.0
34442,34519.0,42169.0
34443,34520.0,42138.0
34444,34521.0,42187.0
34445,34522.0,42187.0
34447,34524.0,42156.0
34448,34525.0,41911.0
34449,34526.0,42270.0
34452,34529.0,42138.0
34455,34532.0,42169.0
34456,34533.0,41941.0
34462,34539.0,42187.0
34463,34540.0,42187.0
34464,34541.0,42187.0
34465,34542.0,42187.0
34467,34544.0,42227.0
34470,34547.0,42074.0
34472,34549.0,42227.0
34474,34551.0,41911.0
34475,34552.0,42074.0
34477,34554.0,42169.0
34484,34561.0,42227.0
34485,34562.0,42227.0
34486,34563.0,42187.0
34487,34564.0,42187.0
34488,34565.0,42074.0
34491,34568.0,42227.0
34496,34573.0,42138.0
34502,34579.0,42227.0
34503,34580.0,42138.0
34504,34581.0,42138.0
34506,34583.0,42138.0
34527,34604.0,42198.0
34532,34609.0,42227.0
34533,34610.0,42138.0
34534,34611.0,42138.0
34537,34614.0,42187.0
34538,34615.0,42187.0
34552,34629.0,42270.0
34557,34634.0,41993.0
34561,34638.0,41932.0
34564,34641.0,42187.0
34565,34642.0,42187.0
34566,34643.0,42187.0
34567,34644.0,42187.0
34575,34652.0,42187.0
34576,34653.0,42187.0
34577,34654.0,42227.0
34578,34655.0,42227.0
34579,34656.0,42227.0
34583,34660.0,42227.0
34584,34661.0,41993.0
34585,34662.0,42227.0
34590,34667.0,42227.0
34591,34668.0,42227.0
34602,34679.0,42227.0
34607,34684.0,42074.0
34611,34688.0,42227.0
34612,34689.0,42227.0
34614,34691.0,41932.0
34617,34694.0,42138.0
34618,34695.0,42227.0
34620,34697.0,41911.0
34624,34701.0,42169.0
34625,34702.0,42169.0
34626,34703.0,42169.0
34627,34704.0,42169.0
34628,34705.0,42169.0
34631,34708.0,42227.0
34632,34709.0,42227.0
34639,34716.0,42187.0
34640,34717.0,42187.0
34647,34724.0,42169.0
34648,34725.0,42187.0
34649,34726.0,42187.0
34650,34727.0,42187.0
34651,34728.0,42187.0
34658,34735.0,42074.0
34664,34741.0,42227.0
34665,34742.0,41993.0
34669,34746.0,42227.0
34671,34748.0,42187.0
34672,34749.0,42138.0
34673,34750.0,42138.0
34674,34751.0,42138.0
34675,34752.0,42227.0
34678,34755.0,41993.0
34684,34761.0,42227.0
34685,34762.0,42227.0
34688,34765.0,42227.0
34689,34766.0,42227.0
34691,34768.0,42074.0
34692,34769.0,41932.0
34696,34773.0,42187.0
34697,34774.0,42187.0
34700,34777.0,42270.0
34702,34779.0,42187.0
34703,34780.0,42187.0
34711,34788.0,42227.0
34714,34791.0,42169.0
34715,34792.0,42138.0
34718,34795.0,42227.0
34721,34798.0,42187.0
34722,34799.0,42187.0
34724,34801.0,42074.0
34729,34806.0,42035.0
34732,34809.0,42187.0
34733,34810.0,42187.0
34734,34811.0,42187.0
34738,34815.0,42169.0
34739,34816.0,42138.0
34740,34817.0,42138.0
34742,34819.0,42227.0
34743,34820.0,42074.0
34752,34829.0,42227.0
34754,34831.0,42187.0
34755,34832.0,42187.0
34756,34833.0,42187.0
34757,34834.0,42187.0
34761,34838.0,42187.0
34762,34839.0,42187.0
34763,34840.0,42187.0
34764,34841.0,42187.0
34769,34846.0,42227.0
34776,34853.0,42074.0
34784,34861.0,41993.0
34786,34863.0,42270.0
34789,34866.0,42138.0
34793,34870.0,41993.0
34795,34872.0,42187.0
34797,34874.0,42227.0
34801,34878.0,41993.0
34803,34880.0,42074.0
34804,34881.0,41962.0
34808,34885.0,42227.0
34810,34887.0,42227.0
34814,34891.0,41932.0
34817,34894.0,42169.0
34821,34898.0,42227.0
34826,34903.0,42169.0
34831,34908.0,42227.0
34833,34910.0,42169.0
34834,34911.0,42227.0
34837,34914.0,41993.0
34844,34921.0,42227.0
34848,34925.0,42138.0
34849,34926.0,42227.0
34851,34928.0,41993.0
34852,34929.0,41932.0
34857,34934.0,42169.0
34859,34936.0,42227.0
34860,34937.0,42169.0
34861,34938.0,42138.0
34862,34939.0,42138.0
34869,34946.0,42227.0
34873,34950.0,42169.0
34878,34955.0,42187.0
34879,34956.0,42187.0
34881,34958.0,41941.0
34882,34959.0,42187.0
34883,34960.0,42187.0
34886,34963.0,42138.0
34888,34965.0,42227.0
34891,34968.0,42267.0
34892,34969.0,42269.0
34894,34971.0,42268.0
34897,34974.0,42267.0
34898,34975.0,42269.0
34899,34976.0,42169.0
34904,34981.0,42227.0
34906,34983.0,42138.0
34911,34988.0,42227.0
34918,34995.0,42227.0
34922,34999.0,42227.0
34925,35002.0,42169.0
34930,35007.0,42187.0
34931,35008.0,42187.0
34933,35010.0,42227.0
34936,35013.0,42227.0
34943,35020.0,42187.0
34944,35021.0,42187.0
34945,35022.0,42074.0
34948,35025.0,42187.0
34949,35026.0,42227.0
34952,35029.0,42198.0
34953,35030.0,42227.0
34954,35031.0,42227.0
34963,35040.0,42227.0
34967,35044.0,41993.0
34975,35052.0,42227.0
34978,35055.0,42138.0
34981,35058.0,41993.0
34983,35060.0,42187.0
34986,35063.0,42227.0
34989,35066.0,41993.0
34994,35071.0,42227.0
34996,35073.0,41911.0
34999,35076.0,42169.0
35002,35079.0,42138.0
35004,35081.0,42227.0
35007,35084.0,41993.0
35015,35092.0,41911.0
35016,35093.0,41911.0
35017,35094.0,42227.0
35020,35097.0,42227.0
35026,35103.0,42227.0
35027,35104.0,42227.0
35031,35108.0,42227.0
35037,35114.0,42074.0
35043,35120.0,42187.0
35044,35121.0,42186.0
35045,35122.0,42186.0
35048,35125.0,42047.0
35049,35126.0,42190.0
35051,35128.0,42227.0
35052,35129.0,42227.0
35055,35132.0,42187.0
35056,35133.0,42187.0
35062,35139.0,41985.0
35064,35141.0,42074.0
35069,35146.0,42227.0
35072,35149.0,42074.0
35073,35150.0,41932.0
35076,35153.0,42169.0
35077,35154.0,41993.0
35079,35156.0,42198.0
35087,35164.0,42187.0
35088,35165.0,42187.0
35093,35170.0,42187.0
35094,35171.0,42187.0
35095,35172.0,42187.0
35098,35175.0,42227.0
35102,35179.0,42169.0
35103,35180.0,41993.0
35107,35184.0,42074.0
35110,35187.0,42227.0
35111,35188.0,41993.0
35114,35191.0,42227.0
35121,35198.0,41941.0
35122,35199.0,42227.0
35132,35209.0,42227.0
35133,35210.0,42227.0
35134,35211.0,42227.0
35135,35212.0,41932.0
35143,35220.0,42187.0
35144,35221.0,42187.0
35145,35222.0,42227.0
35153,35230.0,41941.0
35157,35234.0,42227.0
35158,35235.0,42270.0
35161,35238.0,41993.0
35164,35241.0,42138.0
35168,35245.0,42138.0
35169,35246.0,41911.0
35170,35247.0,42227.0
35172,35249.0,42227.0
35173,35250.0,42169.0
35175,35252.0,42101.0
35180,35257.0,42227.0
35181,35258.0,42227.0
35189,35266.0,42227.0
35191,35268.0,42138.0
35192,35269.0,42169.0
35201,35278.0,42138.0
35202,35279.0,42138.0
35203,35280.0,41993.0
35204,35281.0,42074.0
35205,35282.0,41993.0
35206,35283.0,42074.0
35212,35289.0,41941.0
35213,35290.0,42227.0
35216,35293.0,41993.0
35217,35294.0,42138.0
35218,35295.0,42074.0
35222,35299.0,42187.0
35225,35302.0,42169.0
35226,35303.0,42227.0
35227,35304.0,42198.0
35231,35308.0,42187.0
35232,35309.0,42187.0
35235,35312.0,42227.0
35242,35319.0,42227.0
35243,35320.0,42227.0
35245,35322.0,42074.0
35252,35329.0,42227.0
35253,35330.0,42074.0
35255,35332.0,42138.0
35258,35335.0,42227.0
35260,35337.0,41993.0
35262,35339.0,42074.0
35264,35341.0,41932.0
35268,35345.0,42227.0
35269,35346.0,42138.0
35272,35349.0,42138.0
35273,35350.0,42187.0
35274,35351.0,42187.0
35275,35352.0,42187.0
35276,35353.0,42187.0
35277,35354.0,42227.0
35279,35356.0,42227.0
35286,35363.0,42227.0
35291,35368.0,41993.0
35296,35373.0,42187.0
35297,35374.0,42187.0
35302,35379.0,41993.0
35307,35384.0,42227.0
35309,35386.0,42227.0
35311,35388.0,42169.0
35312,35389.0,42074.0
35317,35394.0,42227.0
35324,35401.0,42169.0
35331,35408.0,42169.0
35335,35412.0,41911.0
35338,35415.0,42227.0
35342,35419.0,42074.0
35344,35421.0,42198.0
35347,35424.0,42227.0
35351,35428.0,42074.0
35361,35438.0,42074.0
35363,35440.0,42227.0
35365,35442.0,41993.0
35369,35446.0,42187.0
35370,35447.0,42187.0
35371,35448.0,42187.0
35372,35449.0,42187.0
35377,35454.0,41977.0
35378,35455.0,41977.0
35387,35464.0,41919.0
35388,35465.0,42227.0
35391,35468.0,42138.0
35395,35472.0,42227.0
35397,35474.0,42187.0
35398,35475.0,42187.0
35400,35477.0,42187.0
35404,35481.0,41985.0
35405,35482.0,42187.0
35406,35483.0,42187.0
35410,35487.0,42169.0
35418,35495.0,42138.0
35419,35496.0,42227.0
35420,35497.0,42074.0
35425,35502.0,41993.0
35430,35507.0,42227.0
35432,35509.0,42074.0
35437,35514.0,42187.0
35438,35515.0,41993.0
35444,35521.0,42227.0
35445,35522.0,42169.0
35450,35527.0,42227.0
35453,35530.0,42227.0
35454,35531.0,42227.0
35463,35540.0,42169.0
35465,35542.0,42227.0
35466,35543.0,42138.0
35473,35550.0,42074.0
35475,35552.0,42227.0
35476,35553.0,42227.0
35477,35554.0,42187.0
35478,35555.0,42187.0
35479,35556.0,42187.0
35485,35562.0,42138.0
35486,35563.0,42016.0
35487,35564.0,42270.0
35488,35565.0,42227.0
35490,35567.0,42187.0
35491,35568.0,42187.0
35494,35571.0,41911.0
35495,35572.0,42117.0
35496,35573.0,42227.0
35498,35575.0,42074.0
35499,35576.0,41932.0
35502,35579.0,41993.0
35505,35582.0,42074.0
35506,35583.0,42227.0
35509,35586.0,42015.0
35510,35587.0,42217.0
35515,35592.0,42227.0
35528,35605.0,41911.0
35530,35607.0,42227.0
35533,35610.0,42227.0
35537,35614.0,42187.0
35538,35615.0,42187.0
35539,35616.0,42227.0
35540,35617.0,42227.0
35548,35625.0,42227.0
35553,35630.0,42074.0
35554,35631.0,42227.0
35560,35637.0,42227.0
35561,35638.0,42074.0
35564,35641.0,41993.0
35580,35657.0,42227.0
35589,35666.0,42270.0
35591,35668.0,41993.0
35594,35671.0,42074.0
35602,35679.0,42227.0
35603,35680.0,42074.0
35607,35684.0,42138.0
35608,35685.0,42138.0
35609,35686.0,42138.0
35610,35687.0,42138.0
35615,35692.0,42227.0
35618,35695.0,42138.0
35619,35696.0,42138.0
35620,35697.0,42187.0
35621,35698.0,42187.0
35622,35699.0,42187.0
35624,35701.0,42227.0
35625,35702.0,42227.0
35628,35705.0,42074.0
35633,35710.0,41993.0
35638,35715.0,41932.0
35642,35719.0,42187.0
35643,35720.0,42187.0
35644,35721.0,42187.0
35651,35728.0,42138.0
35652,35729.0,42169.0
35653,35730.0,42169.0
35655,35732.0,42138.0
35657,35734.0,42227.0
35659,35736.0,42138.0
35664,35741.0,42074.0
35666,35743.0,41993.0
35671,35748.0,42227.0
35676,35753.0,42227.0
35678,35755.0,42169.0
35695,35772.0,42227.0
35697,35774.0,42187.0
35700,35777.0,42227.0
35701,35778.0,42187.0
35702,35779.0,42187.0
35710,35787.0,42227.0
35711,35788.0,42227.0
35720,35797.0,42138.0
35722,35799.0,41993.0
35723,35800.0,42270.0
35724,35801.0,42074.0
35728,35805.0,41993.0
35732,35809.0,42074.0
35738,35815.0,42227.0
35740,35817.0,42227.0
35745,35822.0,41911.0
35746,35823.0,42214.0
35747,35824.0,41985.0
35749,35826.0,42138.0
35750,35827.0,42227.0
35760,35837.0,42227.0
35761,35838.0,41993.0
35765,35842.0,42227.0
35766,35843.0,42169.0
35768,35845.0,42227.0
35772,35849.0,41993.0
35777,35854.0,42227.0
35780,35857.0,42227.0
35795,35872.0,42187.0
35796,35873.0,42187.0
35798,35875.0,42169.0
35799,35876.0,42227.0
35808,35885.0,42227.0
35809,35886.0,42227.0
35813,35890.0,41993.0
35822,35899.0,42227.0
35824,35901.0,42187.0
35825,35902.0,42187.0
35828,35905.0,41932.0
35829,35906.0,42169.0
35832,35909.0,42227.0
35833,35910.0,42187.0
35834,35911.0,42187.0
35835,35912.0,42187.0
35847,35924.0,42227.0
35850,35927.0,42074.0
35855,35932.0,42074.0
35857,35934.0,42227.0
35860,35937.0,42138.0
35862,35939.0,42227.0
35863,35940.0,42187.0
35864,35941.0,42187.0
35866,35943.0,42074.0
35868,35945.0,41993.0
35878,35955.0,42169.0
35879,35956.0,42138.0
35880,35957.0,42138.0
35881,35958.0,42187.0
35882,35959.0,42187.0
35884,35961.0,42227.0
35886,35963.0,42074.0
35890,35967.0,42169.0
35892,35969.0,42187.0
35894,35971.0,42138.0
35895,35972.0,42138.0
35896,35973.0,42227.0
35900,35977.0,41993.0
35901,35978.0,41993.0
35902,35979.0,42074.0
35903,35980.0,42074.0
35907,35984.0,42270.0
35910,35987.0,41993.0
35911,35988.0,42138.0
35912,35989.0,42074.0
35918,35995.0,42227.0
35923,36000.0,42169.0
35925,36002.0,42187.0
35926,36003.0,42187.0
35927,36004.0,42015.0
35933,36010.0,42227.0
35934,36011.0,42227.0
35944,36021.0,42227.0
35945,36022.0,42227.0
35946,36023.0,42138.0
35947,36024.0,42138.0
35951,36028.0,42169.0
35956,36033.0,42138.0
35960,36037.0,42138.0
35964,36041.0,42074.0
35968,36045.0,42227.0
35969,36046.0,41993.0
35972,36049.0,42227.0
35973,36050.0,42138.0
35974,36051.0,41911.0
35977,36054.0,42138.0
35978,36055.0,42138.0
35981,36058.0,42227.0
35985,36062.0,41993.0
35986,36063.0,41993.0
35987,36064.0,41993.0
35988,36065.0,41993.0
35989,36066.0,42138.0
35990,36067.0,42074.0
35992,36069.0,42138.0
35993,36070.0,42227.0
35994,36071.0,42138.0
35995,36072.0,42227.0
35998,36075.0,42074.0
35999,36076.0,42138.0
36000,36077.0,42138.0
36002,36079.0,42227.0
36008,36085.0,42227.0
36010,36087.0,42227.0
36011,36088.0,42138.0
36012,36089.0,42138.0
36013,36090.0,42138.0
36014,36091.0,42169.0
36019,36096.0,42227.0
36020,36097.0,42074.0
36022,36099.0,42138.0
36025,36102.0,42227.0
36028,36105.0,42169.0
36030,36107.0,42074.0
36031,36108.0,41932.0
36037,36114.0,42227.0
36040,36117.0,42227.0
36042,36119.0,42138.0
36043,36120.0,42227.0
36046,36123.0,42138.0
36048,36125.0,42227.0
36049,36126.0,42227.0
36050,36127.0,41993.0
36054,36131.0,42074.0
36057,36134.0,42227.0
36059,36136.0,42169.0
36064,36141.0,42227.0
36065,36142.0,42227.0
36067,36144.0,41993.0
36068,36145.0,42190.0
36069,36146.0,42074.0
36070,36147.0,41962.0
36076,36153.0,42227.0
36082,36159.0,42138.0
36086,36163.0,41978.0
36089,36166.0,42187.0
36090,36167.0,42187.0
36092,36169.0,42227.0
36093,36170.0,42227.0
36096,36173.0,42270.0
36097,36174.0,42074.0
36101,36178.0,42227.0
36102,36179.0,42074.0
36108,36185.0,42227.0
36115,36192.0,42187.0
36116,36193.0,42187.0
36118,36195.0,42227.0
36121,36198.0,42227.0
36123,36200.0,42169.0
36124,36201.0,42227.0
36141,36218.0,42198.0
36146,36223.0,42227.0
36148,36225.0,42187.0
36149,36226.0,42227.0
36157,36234.0,42138.0
36158,36235.0,42169.0
36165,36242.0,41911.0
36166,36243.0,41911.0
36170,36247.0,41993.0
36174,36251.0,42138.0
36176,36253.0,42227.0
36177,36254.0,42227.0
36180,36257.0,42187.0
36181,36258.0,42187.0
36182,36259.0,41932.0
36185,36262.0,42227.0
36193,36270.0,42227.0
36198,36275.0,41993.0
36203,36280.0,42227.0
36205,36282.0,42227.0
36212,36289.0,42074.0
36215,36292.0,42227.0
36216,36293.0,41993.0
36217,36294.0,42227.0
36218,36295.0,42138.0
36220,36297.0,42227.0
36223,36300.0,42074.0
