size,price,product_id
9-10 Yrs,£12,375
10-11 Yrs,£14,375
11-12 Yrs,£14,375
12-13 Yrs,£14,375
13-14 Yrs,£14,375
14-15 Yrs,£16,375
15-16 Yrs,£16,375
16-17 Yrs,£16,375
17-18 Yrs,£16,375
3-4 Yrs,£10,376
4-5 Yrs,£10,376
5-6 Yrs,£10,376
6-7 Yrs,£12,376
7-8 Yrs,£12,376
8-9 Yrs,£12,376
9-10 Yrs,£12,376
10-11 Yrs,£14,376
11-12 Yrs,£14,376
12-13 Yrs,£14,376
13-14 Yrs,£14,376
14-15 Yrs,£16,376
15-16 Yrs,£16,376
16-17 Yrs,£16,376
17-18 Yrs,£16,376
3-4 Yrs,£9,377
4-5 Yrs,£9,377
5-6 Yrs,£9,377
6-7 Yrs,£9,377
7-8 Yrs,£9,377
8-9 Yrs,£9,377
9-10 Yrs,£9,377
10-11 Yrs,£9,377
11-12 Yrs,£9,377
12-13 Yrs,£9,377
13-14 Yrs,£9,377
3-4 Yrs,£7,378
4-5 Yrs,£7,378
5-6 Yrs,£7,378
6-7 Yrs,£7,378
7-8 Yrs,£7,378
8-9 Yrs,£7,378
9-10 Yrs,£7,378
3-4 Yrs,£4,379
4-5 Yrs,£4,379
5-6 Yrs,£4,379
6-7 Yrs,£5,379
7-8 Yrs,£5,379
8-9 Yrs,£5,379
9-10 Yrs,£5,379
10-11 Yrs,£6,379
11-12 Yrs,£6,379
12-13 Yrs,£6,379
13-14 Yrs,£6,379
3-4 Yrs,£4,380
4-5 Yrs,£4,380
5-6 Yrs,£4,380
6-7 Yrs,£5,380
7-8 Yrs,£5,380
8-9 Yrs,£5,380
9-10 Yrs,£5,380
10-11 Yrs,£6,380
11-12 Yrs,£6,380
12-13 Yrs,£6,380
13-14 Yrs,£6,380
