id,product_id,size,price,description,description_icon_alts,colors
9452.0,1143.0,"Waist 27"" Length 27""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9453.0,1143.0,"Waist 27"" Length 29""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9454.0,1143.0,"Waist 28"" Length 30""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9455.0,1143.0,"Waist 28"" Length 32""",£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9456.0,1143.0,"Waist 29"" Length 28""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9457.0,1143.0,"Waist 29"" Length 30""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9458.0,1143.0,"Waist 29"" Length 32""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9459.0,1143.0,"Waist 30"" Length 30""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9460.0,1143.0,"Waist 30"" Length 32""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9461.0,1143.0,"Waist 30"" Length 34""",£16.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9462.0,1143.0,"Waist 32"" Length 30""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9463.0,1143.0,"Waist 32"" Length 32""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9464.0,1143.0,"Waist 32"" Length 34""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9465.0,1143.0,"Waist 34"" Length 32""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9466.0,1143.0,"Waist 34"" Length 34""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9467.0,1143.0,"Waist 36"" Length 32""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9468.0,1143.0,"Waist 36"" Length 34""",£18.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9469.0,1143.0,"Waist 38"" Length 32""",£20.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9470.0,1143.0,"Waist 38"" Length 34""",£20.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9471.0,1143.0,"Waist 40"" Length 32""",£20.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9472.0,1143.0,"Waist 40"" Length 34""",£20.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Slimbridge trousers are built for durability and comfort - lasting through the rigours of school life and providing fantastic value for money. This stylish and smart uniform essential has a contemporary slim cut and includes a waist adjuster for the perfect fit.
flat front
two side pockets plus back pocket with button fastening
internal waist adjuster
lined waistband
Fabric & care
65% recycled polyester
35% biodegradable viscose
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Slim Fit Icon', 'Ecoelite Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
9473.0,1144.0,,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9474.0,1144.0,Age 2,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9475.0,1144.0,Age 3,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9476.0,1144.0,Age 4,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9477.0,1144.0,Age 5-6,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9478.0,1144.0,Age 6,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9479.0,1144.0,Age 7,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9480.0,1144.0,Age 7-8,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9481.0,1144.0,Age 9,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9482.0,1144.0,Age 10,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9483.0,1144.0,Age 11,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9484.0,1144.0,Age 12,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9485.0,1144.0,Age 13,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Boys Pull-On Shorts are optimised for comfort during those warmer months, with an easy pull-on style. Built for durability, this uniform essential provides fantastic value for money.
long leg style
pleated front
fastening: hook and eye
without fly
belt loops
maxtech stain resistant finish
Fabric & care
65% polyester
35% viscose
Click here for our symbols glossary",[],['Grey']
9486.0,1145.0,,£19.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9487.0,1145.0,Age 2-3,£19.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9488.0,1145.0,Age 3-4,£19.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9489.0,1145.0,Age 5-6,£19.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9490.0,1145.0,Age 7-8,£19.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9491.0,1145.0,Age 9-10,£19.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9492.0,1145.0,Age 11-12,£19.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9493.0,1145.0,Age 13-14,£19.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9494.0,1145.0,Small,£22.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9495.0,1145.0,Medium,£22.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
9496.0,1145.0,Large,£22.00,Beech House (Rochdale) Waterproof Coat-Red,[],['Red']
,,,,,,
,,,,,,
9497.0,1147.0,,£5.75,Beech House (Rochdale) Tie-Red/Grey,[],['Red/Grey']
9498.0,1147.0,"Length 39""",£5.75,Beech House (Rochdale) Tie-Red/Grey,[],['Red/Grey']
9499.0,1147.0,"Length 45""",£8.00,Beech House (Rochdale) Tie-Red/Grey,[],['Red/Grey']
9500.0,1147.0,"Length 52""",£8.00,Beech House (Rochdale) Tie-Red/Grey,[],['Red/Grey']
9501.0,1148.0,,£24.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9502.0,1148.0,"Chest 24""",£24.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9503.0,1148.0,"Chest 26""",£24.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9504.0,1148.0,"Chest 28""",£24.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9505.0,1148.0,"Chest 30""",£24.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9506.0,1148.0,"Chest 32""",£24.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9507.0,1148.0,"Chest 34""",£24.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9508.0,1148.0,"Chest 36""",£34.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9509.0,1148.0,"Chest 38""",£34.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9510.0,1148.0,"Chest 40""",£34.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9511.0,1148.0,"Chest 42""",£34.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9512.0,1148.0,"Chest 44""",£34.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9513.0,1148.0,"Chest 46""",£34.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9514.0,1148.0,"Chest 48""",£34.50,Beech House (Rochdale) Jumper-Red,[],['Red']
9515.0,1149.0,,£15.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9516.0,1149.0,Age 3-4,£15.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9517.0,1149.0,Age 4-5,£15.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9518.0,1149.0,Age 5-6,£15.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9519.0,1149.0,Age 7-8,£15.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9520.0,1149.0,Age 9-10,£15.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9521.0,1149.0,Age 11-12,£18.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9522.0,1149.0,Age 13,£18.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9523.0,1149.0,Small,£18.25,Beech House (Rochdale) Junior Sweatshirt-Red,[],['Red']
9524.0,1150.0,,£25.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9525.0,1150.0,"Chest 22""",£25.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9526.0,1150.0,"Chest 24""",£25.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9527.0,1150.0,"Chest 26""",£25.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9528.0,1150.0,"Chest 28""",£25.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9529.0,1150.0,"Chest 30""",£25.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9530.0,1150.0,"Chest 32""",£35.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9531.0,1150.0,"Chest 34""",£35.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9532.0,1150.0,"Chest 36""",£35.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9533.0,1150.0,"Chest 38""",£35.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9534.0,1150.0,"Chest 40""",£35.50,Beech House (Rochdale) Cardigan-Red,[],['Red']
9535.0,1151.0,,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Non Iron Icon', 'Twinpack Icon', 'Tumble Dry Icon', 'Sustainable Cotton Icon']",['White']
9536.0,1151.0,"Chest 22""",£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Non Iron Icon', 'Twinpack Icon', 'Tumble Dry Icon', 'Sustainable Cotton Icon']",['White']
9537.0,1151.0,"Chest 24""",£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Non Iron Icon', 'Twinpack Icon', 'Tumble Dry Icon', 'Sustainable Cotton Icon']",['White']
9538.0,1151.0,"Chest 26""",£12.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Non Iron Icon', 'Twinpack Icon', 'Tumble Dry Icon', 'Sustainable Cotton Icon']",['White']
9539.0,1151.0,"Chest 28""",£12.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Girls Short Sleeve Blouse is a practical and stylish choice for an everyday essential, offering both comfort and durability. The blouses come in a handy twin pack so you can be stocked up and prepared for the school year ahead!
internal modesty buttons
slim fit styling
button to neck
narrow placket
back seams
new! easy fasten closure to size 26"" chest and below
internal packaging and poly bags are made from 100% recycled sources and can be recycled after use
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Bestseller Icon', 'Non Iron Icon', 'Twinpack Icon', 'Tumble Dry Icon', 'Sustainable Cotton Icon']",['White']
